Time (s);Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3;Fᵧ (N) --sensor: Force --remote: 1 --Run4;Fᵧ (N) --sensor: Force --remote: 1 --Run5;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run1;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run2;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run3;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run4;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run5
57.5500086790;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.5600086775;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.5700086760;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.5800086745;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.5900086730;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.6000086715;NaN;NaN;-0.9809654097;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.6100086700;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.6200086685;NaN;NaN;-0.9809654183;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.6300086670;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.6400086655;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.6500086640;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.6600086625;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.6700086610;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.6800086595;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.6900086580;NaN;NaN;-0.9809901430;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.7000086565;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.7100086550;NaN;NaN;-0.9631852270;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.7200086535;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.7300086520;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.7400086505;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.7500086490;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.7600086475;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.7700086460;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.7800086445;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.7900086430;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.8000086415;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.8100086401;NaN;NaN;-0.9631358972;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.8200086386;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.8300086371;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.8400086356;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.8500086341;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.8600086326;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.8700086311;NaN;NaN;-0.9631359227;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.8800086296;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.8900086281;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.9000086266;NaN;NaN;-0.9631359355;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.9100086252;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.9200086237;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.9300086222;NaN;NaN;-0.9453555311;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.9400086207;NaN;NaN;-0.9453555269;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.9500086192;NaN;NaN;-0.9453555226;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.9600086177;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0406039116;NaN;NaN
57.9700086162;NaN;NaN;-0.9453555142;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
57.9800086147;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
57.9900086133;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.0000086118;NaN;NaN;-0.9631359779;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.0100086103;NaN;NaN;-0.9631359821;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.0200086088;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.0300086073;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.0400086059;NaN;NaN;-0.9631359948;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.0500086044;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.0600086029;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.0700086014;NaN;NaN;-0.9453554719;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.0800085999;NaN;NaN;-0.9453554677;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.0900085985;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.1000085970;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.1100085955;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.1200085940;NaN;NaN;-0.9631605408;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.1300085925;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.1400085911;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.1500085896;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.1600085881;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.1700085866;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.1800085852;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.1900085837;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.2000085822;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.2100085807;NaN;NaN;-0.9453064642;NaN;NaN;NaN;NaN;0.0396038809;NaN;NaN
58.2200085793;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.2300085778;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.2400085763;NaN;NaN;-0.9275257982;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.2500085749;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.2600085734;NaN;NaN;-0.9631360873;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.2700085719;NaN;NaN;-0.9275257856;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.2800085704;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.2900085690;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.3000085675;NaN;NaN;-0.9275257730;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.3100085660;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.3200085646;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.3300085631;NaN;NaN;-0.9453065145;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.3400085616;NaN;NaN;-0.9453065186;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.3500085602;NaN;NaN;-0.9275257521;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.3600085587;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.3700085572;NaN;NaN;-0.9453065312;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.3800085558;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.3900085543;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.4000085529;NaN;NaN;-0.9453065437;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.4100085514;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.4200085499;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.4300085485;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.4400085470;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.4500085455;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.4600085441;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.4700085426;NaN;NaN;-0.9453065729;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.4800085412;NaN;NaN;-0.9275256979;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.4900085397;NaN;NaN;-0.9453065812;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.5000085383;NaN;NaN;-0.9453065853;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.5100085368;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.5200085353;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.5300085339;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.5400085324;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.5500085310;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.5600085295;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.5700085281;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.5800085266;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.5900085251;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.6000085237;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.6100085222;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.6200085208;NaN;NaN;-0.9275256398;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.6300085193;NaN;NaN;-0.9453066393;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.6400085179;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.6500085164;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.6600085150;NaN;NaN;-0.9275256233;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.6700085135;NaN;NaN;-0.9275256191;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.6800085121;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.6900085106;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.7000085092;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.7100085077;NaN;NaN;-0.9453066724;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.7200085063;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.7300085048;NaN;NaN;-0.9453066806;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.7400085034;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.7500085020;NaN;NaN;-0.9275255861;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.7600085005;NaN;NaN;-0.9275255820;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.7700084991;NaN;NaN;-0.9275255778;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.7800084976;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.7900084962;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.8000084947;NaN;NaN;-0.9453067095;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.8100084933;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.8200084918;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.8300084904;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.8400084890;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.8500084875;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.8600084861;NaN;NaN;-0.9453067341;NaN;NaN;NaN;NaN;0.0386038539;NaN;NaN
58.8700084846;NaN;NaN;-0.9453309386;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
58.8800084832;NaN;NaN;-0.9453067423;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
58.8900084818;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
58.9000084803;NaN;NaN;-0.9453067505;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
58.9100084789;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
58.9200084774;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
58.9300084760;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
58.9400084746;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
58.9500084731;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
58.9600084717;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
58.9700084703;NaN;NaN;-0.9274771770;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
58.9800084688;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
58.9900084674;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
59.0000084660;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
59.0100084645;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
59.0200084631;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
59.0300084617;NaN;NaN;-0.9096717342;NaN;NaN;NaN;NaN;0.0376038364;NaN;NaN
59.0400084602;NaN;NaN;-0.9096958649;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.0500084588;NaN;NaN;-0.9096958608;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.0600084574;NaN;NaN;-0.9096958568;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.0700084559;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.0800084545;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.0900084531;NaN;NaN;-0.9275013364;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.1000084517;NaN;NaN;-0.9096958405;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.1100084502;NaN;NaN;-0.9096717342;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.1200084488;NaN;NaN;-0.9096717342;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.1300084474;NaN;NaN;-0.9096717342;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.1400084459;NaN;NaN;-0.9096717342;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.1500084445;NaN;NaN;-0.9274772505;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.1600084431;NaN;NaN;-0.9096958160;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.1700084417;NaN;NaN;-0.9096958120;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.1800084402;NaN;NaN;-0.9097379308;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.1800202497;NaN;NaN;-0.9274712493;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.1900101249;NaN;NaN;-0.9274772708;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.2100084360;NaN;NaN;-0.9096717342;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.2200084345;NaN;NaN;-0.9096717342;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.2300084331;NaN;NaN;-0.9096717342;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.2400084317;NaN;NaN;-0.9274772870;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.2500084303;NaN;NaN;-0.9096476889;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.2600084289;NaN;NaN;-0.9096717342;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.2700084274;NaN;NaN;-0.9096717342;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.2800084260;NaN;NaN;-0.9096717342;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.2900084246;NaN;NaN;-0.9096717342;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.3000084232;NaN;NaN;-0.9096957593;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.3100084218;NaN;NaN;-0.9096717342;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.3200084203;NaN;NaN;-0.9096477172;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.3300084189;NaN;NaN;-0.8918661449;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.3400084175;NaN;NaN;-0.9096717342;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.3500084161;NaN;NaN;-0.9096477293;NaN;NaN;NaN;NaN;0.0366038213;NaN;NaN
59.3600084147;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0356038108;NaN;NaN
59.3700084133;NaN;NaN;-0.9096717342;NaN;NaN;NaN;NaN;0.0356038108;NaN;NaN
59.3800084118;NaN;NaN;-0.9096717342;NaN;NaN;NaN;NaN;0.0356038108;NaN;NaN
59.3900084104;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0356038108;NaN;NaN
59.4000084090;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0356038108;NaN;NaN
59.4100084076;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0356038108;NaN;NaN
59.4200084062;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0356038108;NaN;NaN
59.4300084048;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0356038108;NaN;NaN
59.4300201647;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0356038108;NaN;NaN
59.4400100823;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0356038108;NaN;NaN
59.4600084005;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0356038108;NaN;NaN
59.4700083991;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.4800083977;NaN;NaN;-0.9096477817;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.4900083963;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.5000083949;NaN;NaN;-0.8918181876;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.5100083935;NaN;NaN;-0.8740364702;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.5200083921;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.5300083907;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.5400083893;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.5500083879;NaN;NaN;-0.8918182077;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.5600083864;NaN;NaN;-0.8918182117;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.5700083850;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.5800083836;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.5900083822;NaN;NaN;-0.8918182237;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.6000083808;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.6100083794;NaN;NaN;-0.8918421320;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.6200083780;NaN;NaN;-0.8918182357;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.6300083766;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0346038018;NaN;NaN
59.6400083752;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0336037953;NaN;NaN
59.6500083738;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0336037953;NaN;NaN
59.6600083724;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0336037953;NaN;NaN
59.6700083710;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0336037953;NaN;NaN
59.6800083696;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0336037953;NaN;NaN
59.6900083682;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0336037953;NaN;NaN
59.7000083668;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0336037953;NaN;NaN
59.7100083654;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0336037953;NaN;NaN
59.7200083640;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0336037953;NaN;NaN
59.7300083626;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0336037953;NaN;NaN
59.7400083612;NaN;NaN;-0.8562067759;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.7500083598;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.7600083584;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.7700083570;NaN;NaN;-0.8562067640;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.7800083556;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.7900083542;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.8000083528;NaN;NaN;-0.8562067520;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.8100083514;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.8200083500;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.8300083486;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.8400083472;NaN;NaN;-0.8562067361;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.8500083459;NaN;NaN;-0.8562067322;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.8600083445;NaN;NaN;-0.8562067282;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.8700083431;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.8800083417;NaN;NaN;-0.8740125298;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.8900083403;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.9000083389;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.9100083375;NaN;NaN;-0.8739887491;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.9200083361;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.9300083347;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.9400083333;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.9500083319;NaN;NaN;-0.8562066925;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.9600083306;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.9700083292;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.9800083278;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
59.9900083264;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
60.0000083250;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
60.0100083236;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
60.0200083222;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
60.0300083209;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
60.0400083195;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
60.0500083181;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
60.0600083167;NaN;NaN;-0.8561592062;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
60.0700083153;NaN;NaN;-0.8561829276;NaN;NaN;NaN;NaN;0.0326037901;NaN;NaN
