Time (s);Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run1;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run2;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run3;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run4;Ay (m/s²) --sensor: Accelerometer --remote: 1 --Run5;Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3;Fᵧ (N) --sensor: Force --remote: 1 --Run4;Fᵧ (N) --sensor: Force --remote: 1 --Run5;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run1;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run2;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run3;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run4;rᵧ (m) --sensor: Wheel Position --remote: 1 --Run5
7.4600796813;-10.7869186538;-7.8825117259;-8.9508675187;-8.1712661767;-7.9356170597;-2.1329644901;-1.6548426064;-1.8979198978;-1.7680574735;-1.6898459331;0.0400083921;-0.1071615744;-0.0990894575;-0.1181369765;-0.1140715403
7.4700795756;-10.8178296231;-7.9183155455;-8.9154230005;-8.0876870528;-7.9828003829;-2.1411830102;-1.6589641420;-1.8876160461;-1.7515713021;-1.6898459331;0.0410107015;-0.1061648437;-0.1000908597;-0.1191387252;-0.1140715403
7.4800794702;-10.8001135079;-7.9546618473;-8.8590610349;-8.0008883534;-8.0251211238;-2.1453045531;-1.6651764504;-1.8752732136;-1.7329998094;-1.6919339799;0.0410107015;-0.1061582165;-0.1010922530;-0.1211422013;-0.1140715403
7.4900793651;-10.7344835386;-7.9969754523;-8.7740315736;-7.9189072737;-8.0668909219;-2.1494015954;-1.6734195221;-1.8649257757;-1.7186384601;-1.6960282963;0.0410107015;-0.1051548533;-0.1020936375;-0.1221360615;-0.1140715403
7.5000792602;-10.6693833943;-8.0436289143;-8.6802155184;-7.8277575676;-8.0913350207;-2.1494015954;-1.6816326881;-1.8526046638;-1.6980156786;-1.6981162712;0.0410107015;-0.1041514918;-0.1030937008;-0.1231456351;-0.1140715403
7.5100791557;-10.6031562447;-8.0967921616;-8.6171892819;-7.7263652901;-8.1087015072;-2.1473163715;-1.6878448784;-1.8443398491;-1.6887717789;-1.7022378108;0.0410107015;-0.1031481321;-0.1030963221;-0.1241466672;-0.1140715403
7.5200790514;-10.5223409822;-8.1597200871;-8.5439036685;-7.6525623798;-8.1341813803;-2.1431948282;-1.6981785656;-1.8340359962;-1.6773727443;-1.7063593505;0.0400084449;-0.1021447741;-0.1050977295;-0.1251463908;-0.1140715403
7.5300789474;-10.4485695618;-8.2047461027;-8.4604562235;-7.5863318881;-8.1759469584;-2.1369637531;-1.7084823866;-1.8216930194;-1.6629744527;-1.7104808903;0.0390061987;-0.1011414179;-0.1060990789;-0.1251476967;-0.1140715403
7.5400788436;-10.3656576047;-8.2606217606;-8.4013031050;-7.5418119876;-8.2046971739;-2.1266599104;-1.7187564590;-1.8134282898;-1.6506368774;-1.7146024302;0.0370017274;-0.1001380634;-0.1070991142;-0.1261480554;-0.1130711188
7.5500787402;-10.2955893034;-8.3143274901;-8.3470630197;-7.4637253056;-8.2513479064;-2.1142952798;-1.7290603197;-1.8010636485;-1.6403060007;-1.7187239702;0.0370017274;-0.0991347106;-0.1071004179;-0.1271484055;-0.1130711188
7.5600786370;-10.2050113506;-8.3886475400;-8.2743924294;-7.4192194496;-8.3001532364;-2.0998455849;-1.7393641805;-1.7886990070;-1.6279683541;-1.7228724840;0.0349972976;-0.0971306231;-0.1081017413;-0.1281487468;-0.1120707182
7.5700785340;-10.0672332389;-8.4624251077;-8.1961691743;-7.3661063514;-8.3191945107;-2.0812986223;-1.7537842293;-1.7763559160;-1.6217860614;-1.7290278382;0.0329928886;-0.0961233218;-0.1091030560;-0.1291477805;-0.1120707182
7.5800784314;-9.9393031140;-8.5519346568;-8.1289012605;-7.3210844600;-8.3419620896;-2.0647882342;-1.7640880976;-1.7660520337;-1.6135429809;-1.7310885908;0.0309885003;-0.0951238866;-0.1101043621;-0.1291490779;-0.1110703381
7.5900783290;-9.8161697690;-8.6262547067;-8.0671329823;-7.3009472844;-8.3782903751;-2.0441563335;-1.7723378844;-1.7557266567;-1.6053267683;-1.7352369993;0.0289841326;-0.0951238866;-0.1111056596;-0.1301480978;-0.1110703381
7.6000782269;-9.6502218747;-8.6978623460;-8.0156246288;-7.3047433021;-8.4124890082;-2.0214878574;-1.7805836601;-1.7413012266;-1.5991176069;-1.7414192925;0.0269797855;-0.0951238866;-0.1121069486;-0.1301480978;-0.1100699787
7.6100781250;-9.5431760903;-8.7678425389;-7.9970666588;-7.2933539805;-8.4477074315;-1.9967585932;-1.7909210054;-1.7289580226;-1.5929353136;-1.7475747876;0.0249754589;-0.0951199800;-0.1131069354;-0.1301493901;-0.1100699787
7.6200780234;-9.4163263213;-8.8026406069;-7.9865744413;-7.3339903541;-8.5057448058;-1.9720052413;-1.7991004841;-1.7186541397;-1.5868065469;-1.7517230918;0.0229711528;-0.0946192935;-0.1131082273;-0.1311483894;-0.1090696397
7.6300779221;-9.2325426119;-8.8351616847;-7.9275956346;-7.3828096903;-8.5518710874;-1.9452152196;-1.8053542878;-1.7104324273;-1.5847190305;-1.7579053855;0.0209668671;-0.0941140611;-0.1141094906;-0.1311483894;-0.1090696397
7.6400778210;-9.0594531736;-8.9013345985;-7.8533966571;-7.4381360619;-8.5708856461;-1.9163403848;-1.8177188791;-1.7042500919;-1.5806508779;-1.7640876794;0.0179604691;-0.0931133433;-0.1151094569;-0.1311483894;-0.1080693211
7.6500777202;-8.8870839034;-8.9485269800;-7.7986304851;-7.4885938960;-8.6012605548;-1.8833440363;-1.8279880255;-1.7001285440;-1.5847457592;-1.7702699735;0.0159562241;-0.0921216979;-0.1151094569;-0.1311483894;-0.1070690126
7.6600776197;-8.6857544249;-9.0011483972;-7.7893283875;-7.5179293270;-8.6321807095;-1.8503956743;-1.8362310869;-1.6960069961;-1.5847457592;-1.7785130555;0.0129498869;-0.0921126356;-0.1151107421;-0.1311471054;-0.1070690126
7.6700775194;-8.5575057223;-9.0554042588;-7.7691329637;-7.5499234410;-8.6490087069;-1.8194841058;-1.8445087165;-1.6918854482;-1.5847723500;-1.7888435163;0.0099435801;-0.0911209633;-0.1161106881;-0.1301481400;-0.1070690126
7.6800774194;-8.4202472763;-9.0908882817;-7.7717659313;-7.5857122146;-8.6771876048;-1.7865356499;-1.8526820524;-1.6857031124;-1.5889204477;-1.7970600078;0.0069373034;-0.0911209633;-0.1161106881;-0.1301481400;-0.1060687344
7.6900773196;-8.2409156374;-9.1089619203;-7.7685877456;-7.6269313332;-8.7406361453;-1.7577087072;-1.8578529127;-1.6815815643;-1.5950762202;-1.8032157803;0.0049331391;-0.0911209633;-0.1161119684;-0.1301468610;-0.1060687344
7.7000772201;-8.1159862865;-9.1395180943;-7.7502198675;-7.6936252197;-8.7878609577;-1.7350163869;-1.8650526220;-1.6774600161;-1.6013115258;-1.8073373216;0.0019269227;-0.0911093716;-0.1171118942;-0.1291466385;-0.1050684761
7.7100771208;-7.8954109920;-9.1644178571;-7.7691002147;-7.7392198390;-8.8296239399;-1.7061893818;-1.8691741464;-1.6733596313;-1.6136496959;-1.8114324088;-0.0000772016;-0.0901228145;-0.1171118942;-0.1281464242;-0.1050684761
7.7200770218;-7.7503712407;-9.1736775827;-7.8113620735;-7.8010383036;-8.8898299683;-1.6814601123;-1.8753564587;-1.6712988436;-1.6239799870;-1.8135196169;-0.0020813059;-0.0901228145;-0.1171118942;-0.1271462183;-0.1050684761
7.7300769231;-7.5345979968;-9.2035202757;-7.8411687513;-7.8450422521;-8.8958792348;-1.6546700546;-1.8794779834;-1.6713199528;-1.6363446119;-1.8156067573;-0.0040853903;-0.0901112673;-0.1171118942;-0.1261460207;-0.1040682478
7.7400768246;-7.4113887710;-9.2229996020;-7.8872526862;-7.9030756208;-8.8904366828;-1.6299170666;-1.8814991914;-1.6754204190;-1.6487092370;-1.8238234879;-0.0060894549;-0.0891246506;-0.1171118942;-0.1251458313;-0.1040682478
7.7500767263;-7.2496736755;-9.2208109487;-7.9350102972;-7.9941364556;-8.9148170804;-1.6031507254;-1.8835994578;-1.6774812068;-1.6610738624;-1.8279450297;-0.0080934997;-0.0891246506;-0.1171118942;-0.1240043274;-0.1040682478
7.7600766284;-7.1136142317;-9.2061099654;-7.9541003810;-8.1128922559;-8.9197402502;-1.5784214540;-1.8876815545;-1.6775022352;-1.6796129655;-1.8320402860;-0.0100975248;-0.0891246506;-0.1171118942;-0.1221440155;-0.1040682478
7.7700765306;-7.0261602773;-9.1621067927;-7.9790031178;-8.1899119540;-8.9219006711;-1.5536921822;-1.8897423423;-1.6816237839;-1.6919776014;-1.8341273258;-0.0121015302;-0.0891246506;-0.1171106270;-0.1211425734;-0.1030680589
7.7800764331;-6.8777128857;-9.0997297845;-7.9985406776;-8.2740416085;-8.9446537396;-1.5289865067;-1.8897423423;-1.6836635699;-1.7064030253;-1.8361618615;-0.0131035231;-0.0891246506;-0.1161107542;-0.1191397088;-0.1030680589
7.7900763359;-6.7906960945;-9.0417050193;-8.0115846429;-8.3299499072;-8.9582469899;-1.5083787793;-1.8918031300;-1.6857243577;-1.7208520162;-1.8361618615;-0.0151074892;-0.0891246506;-0.1161107542;-0.1181382863;-0.1030680589
7.8000762389;-6.6996277480;-8.9918401512;-8.0349033253;-8.4178503843;-8.9354965659;-1.4877945886;-1.8897031141;-1.6878060671;-1.7373381984;-1.8382488013;-0.0161094625;-0.0891246506;-0.1161094918;-0.1171368736;-0.1030680589
7.8100761421;-6.6030777397;-8.9712506430;-8.0874109496;-8.5256931231;-8.8942962618;-1.4713319132;-1.8855815883;-1.6919276160;-1.7538243809;-1.8402834369;-0.0171114261;-0.0891246506;-0.1151096386;-0.1161354706;-0.1030680589
7.8200760456;-6.5362105915;-8.9647141056;-8.1303264546;-8.6326411862;-8.8644475329;-1.4610280638;-1.8814991914;-1.6960700337;-1.7703105636;-1.8402834369;-0.0171114261;-0.0891360663;-0.1151083795;-0.1141326841;-0.1030680589
7.8300759494;-6.5117563264;-8.9272479254;-8.1758466825;-8.7066562764;-8.8015626776;-1.4486868742;-1.8793993242;-1.7043131319;-1.7826373684;-1.8402834369;-0.0181133703;-0.0901228589;-0.1141085393;-0.1136323154;-0.1030680589
7.8400758534;-6.4916561385;-8.8904332228;-8.2224949571;-8.7671964190;-8.7326538825;-1.4404672005;-1.8753168282;-1.7125770462;-1.7929633794;-1.8402574169;-0.0181133703;-0.0901228589;-0.1141072833;-0.1129899897;-0.1030680589
7.8500757576;-6.4759462252;-8.8844084691;-8.2725392650;-8.8963410234;-8.6859667235;-1.4342848669;-1.8753168282;-1.7207993285;-1.8135633620;-1.8361618615;-0.0191152951;-0.0901354756;-0.1131062016;-0.1111298460;-0.1030680589
7.8600756620;-6.5186211729;-8.8139425871;-8.3211690833;-8.9560114221;-8.6555917046;-1.4301633209;-1.8752804919;-1.7290424271;-1.8238672123;-1.8361618615;-0.0191152951;-0.0911223533;-0.1121063807;-0.1101284913;-0.1030680589
7.8700755668;-6.5864114598;-8.8057816964;-8.3798375692;-9.0280551594;-8.6203182454;-1.4260651045;-1.8722084521;-1.7372647882;-1.8341710628;-1.8361618615;-0.0191152951;-0.0911223533;-0.1121051295;-0.1091271462;-0.1030680589
7.8800754717;-6.6552787343;-8.8105923105;-8.4140908264;-9.1316413736;-8.5964489942;-1.4260651045;-1.8669960094;-1.7434678368;-1.8465357012;-1.8361618615;-0.0191152951;-0.0911336829;-0.1111040718;-0.1081258107;-0.1030680589
7.8900753769;-6.7230931772;-8.7530362485;-8.4827995446;-9.1843205089;-8.5828681763;-1.4281491634;-1.8608137437;-1.7496501480;-1.8568395521;-1.8361618615;-0.0181134086;-0.0921205906;-0.1101042702;-0.1071244848;-0.1030680589
7.9000752823;-6.8060690878;-8.6858563602;-8.5609771608;-9.2293907403;-8.5796052527;-1.4322707097;-1.8525706900;-1.7578725875;-1.8712882206;-1.8340752493;-0.0171115316;-0.0921318918;-0.1101030236;-0.1061231683;-0.1030680589
7.9100751880;-6.8679751161;-8.6532443801;-8.5844270834;-9.3031144612;-8.5861003552;-1.4384994695;-1.8443276361;-1.7640342911;-1.8825711558;-1.8320402860;-0.0171115316;-0.0931301245;-0.1091019897;-0.1061231683;-0.1040681128
7.9200750939;-6.9145960057;-8.5453896101;-8.6218318626;-9.3493114891;-8.6056200432;-1.4488033211;-1.8381840094;-1.7681970823;-1.8918546497;-1.8320145262;-0.0151078156;-0.0941170892;-0.1081022071;-0.1061219261;-0.1040681128
7.9300750000;-7.0137322973;-8.5068937416;-8.6884279626;-9.3872853252;-8.6148306756;-1.4611679606;-1.8340238907;-1.7764401818;-1.9001234639;-1.8278929829;-0.0141059670;-0.0941283480;-0.1081009652;-0.1051218896;-0.1040681128
7.9400749064;-7.1011358993;-8.4851782416;-8.7032507419;-9.4371459663;-8.5953710689;-1.4756165141;-1.8257808360;-1.7867235126;-1.9124623984;-1.8237971351;-0.0131041279;-0.0951153503;-0.1071011953;-0.1041231002;-0.1040681128
7.9500748130;-7.1997725218;-8.4488346809;-8.7659571197;-9.4659851933;-8.5660948920;-1.4921027007;-1.8195985688;-1.7949871688;-1.9186190340;-1.8237458079;-0.0111004685;-0.0951265811;-0.1070999565;-0.1041218626;-0.1040681128
7.9600747198;-7.3131357704;-8.4217146588;-8.8127562418;-9.4720081676;-8.5459852353;-1.5106727438;-1.8113555137;-1.8073723494;-1.9227405775;-1.8175635086;-0.0090968278;-0.0961136210;-0.1061001992;-0.1031230857;-0.1050681197
7.9700746269;-7.4215955762;-8.3864371780;-8.8654200345;-9.4866293580;-8.5335160626;-1.5313035176;-1.8031508581;-1.8176557317;-1.9268621211;-1.8134931965;-0.0080950168;-0.0961248239;-0.1060989634;-0.1031230857;-0.1050681197
7.9800745342;-7.5409816579;-8.3370700096;-8.8816286763;-9.4715013039;-8.5053228174;-1.5539489998;-1.7969685426;-1.8258783773;-1.9289228771;-1.8134676284;-0.0060914135;-0.0971230900;-0.1050979844;-0.1031218527;-0.1050681197
7.9900744417;-7.8447569107;-8.2443472971;-8.9435053700;-9.3858946404;-8.4733275409;-1.6013393139;-1.7845757737;-1.8382379710;-1.9371404599;-1.8072904042;-0.0040903270;-0.0981101858;-0.1040982458;-0.1021230945;-0.1060680986
8.0100619579;-8.0245170260;-8.2112558881;-8.9647083188;-9.3408783107;-8.4364848289;-1.6260507805;-1.7763658612;-1.8423442246;-1.9371608637;-1.8052296418;-0.0020892560;-0.0981201069;-0.1040982458;-0.1021230945;-0.1060680986
8.0200618812;-8.0256835829;-8.2111146190;-8.9649872204;-9.3404600480;-8.4362763438;-1.6262288905;-1.7763303721;-1.8423442246;-1.9371964636;-1.8051940419;-0.0000857269;-0.0981287189;-0.1040982458;-0.1021230945;-0.1060680986
8.0201481481;-8.1414950951;-8.1836013553;-9.0172203443;-9.2925193934;-8.4233782299;-1.6467067768;-1.7701784916;-1.8444253658;-1.9392012476;-1.8010775865;0.0029195667;-0.0991084845;-0.1040970177;-0.1021230945;-0.1060680986
8.0300740741;-8.2987208530;-8.1759905371;-9.0476879765;-9.2582857722;-8.4222873412;-1.6714360600;-1.7660188475;-1.8485469162;-1.9370896390;-1.7970068947;0.0039213221;-0.0991196045;-0.1030973038;-0.1021230945;-0.1060680986
8.0400739827;-8.4698076097;-8.1564371350;-9.0537764143;-9.2425380021;-8.4065907704;-1.6961653437;-1.7599127157;-1.8506076788;-1.9309073384;-1.7949207278;0.0069265605;-0.1001067925;-0.1030973038;-0.1021243184;-0.1060680986
8.0500738916;-8.5566050042;-8.1217183141;-9.0737632422;-9.2208524458;-8.4038291781;-1.7209174410;-1.7578519280;-1.8526481632;-1.9247503856;-1.7928599713;0.0089300344;-0.1001067925;-0.1030973038;-0.1031230396;-0.1060680986
8.0600738007;-8.7009264146;-8.1016731678;-9.0835801846;-9.1813081305;-8.3946482126;-1.7497682729;-1.7557531650;-1.8547089510;-1.9185427368;-1.7907992147;0.0109334900;-0.1001178716;-0.1030960817;-0.1031242604;-0.1070680131
8.0700737101;-8.8581002483;-8.0804937358;-9.0673546003;-9.1460094293;-8.3604992466;-1.7785963482;-1.7516316362;-1.8547089510;-1.9123604357;-1.7887384581;0.0129369274;-0.1011051144;-0.1020963924;-0.1041241888;-0.1070680131
8.0800736196;-8.9587310500;-8.0544772270;-9.0375668458;-9.0993578571;-8.3501313097;-1.8033256335;-1.7475101072;-1.8547089510;-1.9061528798;-1.7846421684;0.0149403466;-0.1011051144;-0.1020963924;-0.1051228916;-0.1070680131
8.0900735294;-9.1240058504;-8.0463333569;-9.0039393256;-9.0554089118;-8.3636718485;-1.8280322178;-1.7413277904;-1.8567697387;-1.8979602693;-1.7845917207;0.0169437476;-0.1011161527;-0.1020963924;-0.1051228916;-0.1070680131
8.1000734394;-9.2904310893;-8.0349186941;-8.9676221152;-8.9957573063;-8.3561044734;-1.8486626300;-1.7351454735;-1.8567697387;-1.8876588808;-1.7784094192;0.0189471305;-0.1021034500;-0.1020963924;-0.1061240226;-0.1080678913
8.1100733496;-9.4558547918;-8.0078224452;-8.9193442762;-8.9593718951;-8.3663745550;-1.8733692706;-1.7310616876;-1.8567898685;-1.8835329419;-1.7743382298;0.0209504953;-0.1021034500;-0.1020963924;-0.1066242719;-0.1080678913
8.1200732601;-9.5515397414;-8.0002382838;-8.8602880717;-8.8911282417;-8.3734405015;-1.8960377974;-1.7290008998;-1.8588506317;-1.8773273528;-1.7743382298;0.0219521687;-0.1021034500;-0.1020963924;-0.1071251267;-0.1080678913
8.1300731707;-9.6908334472;-8.0029784365;-8.8103017785;-8.8151961471;-8.3566878104;-1.9187289155;-1.7269401121;-1.8608511526;-1.8711450509;-1.7743131288;0.0239554975;-0.1021034500;-0.1020963924;-0.1081250098;-0.1080678913
8.1400730816;-9.8086508256;-8.0388231299;-8.7723407868;-8.7559915306;-8.3468764170;-1.9434356399;-1.7290008998;-1.8567697387;-1.8629019610;-1.7743382298;0.0249571529;-0.1021034500;-0.1020976026;-0.1091248855;-0.1080678913
8.1500729927;-9.8963909547;-8.1033889551;-8.7170332514;-8.6952586777;-8.3365847914;-1.9640208441;-1.7269401121;-1.8567497067;-1.8546338311;-1.7763990175;0.0269604458;-0.1021034500;-0.1030972436;-0.1101247537;-0.1080678913
8.1600729040;-9.9703213393;-8.1684801199;-8.6844002613;-8.6269058015;-8.3246443478;-1.9825678242;-1.7269401121;-1.8526281556;-1.8422942055;-1.7763740079;0.0279620834;-0.1021034500;-0.1030972436;-0.1111246145;-0.1080678913
8.1700728155;-10.0408597360;-8.2313895364;-8.6821818999;-8.5553503374;-8.3094722719;-1.9990540169;-1.7269401121;-1.8464658001;-1.8319653483;-1.7743132505;0.0289637120;-0.1021034500;-0.1030972436;-0.1121244679;-0.1080678913
8.1800727273;-10.0783530684;-8.2769290620;-8.6465163559;-8.4793774964;-8.3094470859;-2.0134569680;-1.7269026886;-1.8464458409;-1.8175149759;-1.7722524930;0.0299653318;-0.1021034500;-0.1030972436;-0.1131231107;-0.1080678913
8.1900726392;-10.1542518135;-8.3040478804;-8.6106448316;-8.4093720188;-8.3094335554;-2.0278824006;-1.7249540809;-1.8423242896;-1.8031145014;-1.7702166543;0.0309669427;-0.1021034500;-0.1030972436;-0.1131243124;-0.1080678913
8.2000725514;-10.1950512894;-8.3219418949;-8.6110876741;-8.3557105558;-8.3224280459;-2.0402246458;-1.7310616876;-1.8402635259;-1.7907498653;-1.7681558666;0.0309669427;-0.1021034500;-0.1030984450;-0.1141241436;-0.1080678913
8.2100724638;-10.2313925289;-8.3333313781;-8.5878506770;-8.2867418792;-8.3473649145;-2.0484677427;-1.7331597634;-1.8382027622;-1.7784100878;-1.7681310079;0.0309669427;-0.1020925714;-0.1040980504;-0.1151239675;-0.1080678913
8.2200723764;-10.2493432450;-8.3550463284;-8.5682859670;-8.2303197919;-8.3820703535;-2.0546277060;-1.7372812939;-1.8340812107;-1.7681062091;-1.7660950789;0.0309669427;-0.1011050605;-0.1040992489;-0.1161237841;-0.1080678913
8.2300722892;-10.2169301028;-8.3778135650;-8.5568777611;-8.1620073471;-8.4129996077;-2.0587269356;-1.7414028245;-1.8320204469;-1.7598631179;-1.7660950789;0.0309669427;-0.1011050605;-0.1050988426;-0.1171223975;-0.1080678913
8.2400722022;-10.1421288373;-8.3968238930;-8.5358007471;-8.0687329450;-8.4466354904;-2.0587269356;-1.7434264139;-1.8278988953;-1.7516200266;-1.7640590602;0.0309669427;-0.1011050605;-0.1050988426;-0.1171235919;-0.1080678913
8.2500721154;-10.0726679157;-8.4212173066;-8.4880717276;-8.0480282581;-8.4780995211;-2.0566438824;-1.7434635229;-1.8237575522;-1.7433521959;-1.7661198182;0.0309669427;-0.1010942341;-0.1051000368;-0.1181233866;-0.1080678913
8.2600720288;-10.0043634839;-8.4374774350;-8.4760158427;-8.0181705883;-8.5019879687;-2.0525223337;-1.7475850539;-1.8175752365;-1.7310369779;-1.7681558666;0.0309669427;-0.1001066534;-0.1060996129;-0.1191231741;-0.1080678913
8.2700719424;-9.9343652043;-8.4445452870;-8.4527495581;-7.9797098311;-8.5209748878;-2.0484007849;-1.7517065849;-1.8113929206;-1.7248052841;-1.7681805467;0.0309669427;-0.1001066534;-0.1061008043;-0.1201229543;-0.1080678913
8.2800718563;-9.9032983521;-8.4657007653;-8.4137447916;-7.9574392716;-8.5340174496;-2.0421962628;-1.7558281161;-1.8052303252;-1.7145014341;-1.7702166543;0.0299654106;-0.1000958659;-0.1071003688;-0.1211215386;-0.1080678913
8.2900717703;-9.8470073425;-8.4749112701;-8.3897960183;-7.8934931531;-8.5502766517;-2.0339753239;-1.7599496474;-1.7990282886;-1.7042222049;-1.7681312455;0.0299654106;-0.0991082331;-0.1071003688;-0.1211215386;-0.1080678913
8.3000716846;-9.7797546071;-8.4819725898;-8.3643246605;-7.8505815885;-8.5573499395;-2.0277708546;-1.7640342911;-1.7928853193;-1.6980644923;-1.7640342911;0.0279623810;-0.0991082331;-0.1071003688;-0.1211227245;-0.1080678913
8.3100715990;-9.7070897034;-8.5036990092;-8.3366262860;-7.8271899828;-8.5606143707;-2.0195056503;-1.7640711348;-1.7908048816;-1.6918821584;-1.7640342911;0.0279623810;-0.0991082331;-0.1071015544;-0.1221212914;-0.1080678913
8.3200715137;-9.6413832205;-8.5362323828;-8.3289934948;-7.8065946813;-8.5573689941;-2.0050802152;-1.7681926664;-1.7866637030;-1.6877360790;-1.7619735034;0.0259593857;-0.0991082331;-0.1081010959;-0.1221224745;-0.1080678913
8.3300714286;-9.5665129249;-8.5514128161;-8.3176519227;-7.8081821710;-8.5486987742;-1.9926935140;-1.7723141981;-1.7805205929;-1.6816027822;-1.7619735034;0.0249578966;-0.0990975098;-0.1081010959;-0.1231210300;-0.1080678913
8.3400713436;-9.4689140309;-8.5736932150;-8.3008127956;-7.8032903491;-8.5351329015;-1.9741465292;-1.7763990175;-1.7805205929;-1.6795175196;-1.7619979783;0.0239564161;-0.0981097913;-0.1081022773;-0.1231210300;-0.1080678913
8.3500712589;-9.4086250530;-8.6159771481;-8.2856484697;-7.7962589660;-8.5232115533;-1.9576383307;-1.7784964740;-1.7763794608;-1.6753959732;-1.7661195247;0.0219534722;-0.0981097913;-0.1091018016;-0.1231210300;-0.1080678913
8.3600711744;-9.3030755376;-8.6338764519;-8.2536891891;-7.8021770136;-8.5091031964;-1.9391133467;-1.7805205929;-1.7722774420;-1.6712988436;-1.7702410712;0.0199505452;-0.0971101422;-0.1091018016;-0.1231210300;-0.1080678913
8.3700710900;-9.1680449682;-8.6604394259;-8.2395121517;-7.8222280931;-8.4928381651;-1.9205444120;-1.7826155239;-1.7722579316;-1.6712988436;-1.7743626178;0.0189490902;-0.0971101422;-0.1091018016;-0.1231210300;-0.1080678913
8.3800710059;-9.0513227619;-8.6666631375;-8.2384114198;-7.8488173558;-8.4830545478;-1.8999366645;-1.7856887190;-1.7681363792;-1.6712988436;-1.7763990175;0.0169461971;-0.0971101422;-0.1091018016;-0.1231210300;-0.1080678913
8.3900709220;-8.9103449396;-8.6598905193;-8.2313873666;-7.8970530277;-8.4678763577;-1.8772462316;-1.7887978064;-1.7640342911;-1.6712988436;-1.7743138993;0.0149433210;-0.0971101422;-0.1091029761;-0.1231210300;-0.1080678913
8.4000708383;-8.7472356865;-8.6631564337;-8.2183551856;-7.9616168774;-8.4613571138;-1.8545995931;-1.7918710440;-1.7619735034;-1.6733815029;-1.7701923526;0.0129404616;-0.0971101422;-0.1101024721;-0.1231210300;-0.1080678913
8.4100707547;-8.6180590919;-8.6685759793;-8.2118390825;-7.9834433595;-8.4553822572;-1.8339918447;-1.7949825167;-1.7578519280;-1.6754204190;-1.7681558666;0.0119390404;-0.0971101422;-0.1101024721;-0.1231210300;-0.1080678913
8.4200706714;-8.4838499602;-8.6702008638;-8.2052979691;-8.0061393302;-8.4602495356;-1.8010314919;-1.7970068947;-1.7578325323;-1.6774569622;-1.7660950789;0.0099362147;-0.0970995324;-0.1101024721;-0.1231210300;-0.1080678913
8.4300705882;-8.3850049117;-8.6821265398;-8.1944608140;-8.0246194916;-8.4645818828;-1.7866533464;-1.7970432188;-1.7537109797;-1.6754446351;-1.7681558666;0.0079334056;-0.0961116621;-0.1101024721;-0.1231198622;-0.1080678913
8.4400705053;-8.2599942265;-8.6875539123;-8.1987756785;-8.0408752121;-8.4700048422;-1.7721468287;-1.7990676824;-1.7516889149;-1.6795419945;-1.7681558666;0.0059306133;-0.0961116621;-0.1101024721;-0.1221213688;-0.1080678913
8.4500704225;-8.1509098536;-8.6837336441;-8.2139028350;-8.0668694078;-8.4830169314;-1.7474175292;-1.7990676824;-1.7537496800;-1.6816269415;-1.7701924950;0.0039278377;-0.0961116621;-0.1101024721;-0.1221213688;-0.1080678913
8.4600703400;-8.0310283142;-8.6680182069;-8.2485626045;-8.1043176261;-8.4971214923;-1.7268532405;-1.7990676824;-1.7557911403;-1.6878092764;-1.7681558666;0.0029264581;-0.0961116621;-0.1101024721;-0.1221213688;-0.1080678913
8.4700702576;-7.9234968058;-8.6620521815;-8.2848966084;-8.1455182903;-8.5085192538;-1.7082845601;-1.7990676824;-1.7578712102;-1.6919549264;-1.7681317638;0.0009237157;-0.0961116621;-0.1101024721;-0.1221202065;-0.1080678913
8.4800701754;-7.8246552392;-8.6609431425;-8.3494177176;-8.2057133658;-8.5166490318;-1.6856160219;-1.7990676824;-1.7619735034;-1.7001739463;-1.7661191535;-0.0000776473;-0.0961116621;-0.1101024721;-0.1211205743;-0.1080678913
8.4900700935;-7.7053462368;-8.6338178062;-8.3993446876;-8.2366424458;-8.5199282120;-1.6650299129;-1.8011284702;-1.7619735034;-1.7063803280;-1.7681318201;-0.0020803568;-0.0961116621;-0.1101024721;-0.1201221085;-0.1080678913
8.5000700117;-7.5947516178;-8.6121223521;-8.4270894674;-8.2821756538;-8.5177694675;-1.6485220954;-1.8011284702;-1.7619735034;-1.7125386166;-1.7681318481;-0.0040830498;-0.0961116621;-0.1101024721;-0.1201209503;-0.1080678913
8.5100699301;-7.4754969581;-8.5877144784;-8.4499071991;-8.3262418878;-8.5074678801;-1.6279359354;-1.8011644560;-1.7619735034;-1.7187689329;-1.7660950789;-0.0050843880;-0.0961116621;-0.1101024721;-0.1191213386;-0.1080678913
8.5200698487;-7.4069282860;-8.5622001847;-8.4629453498;-8.3365766872;-8.5063661591;-1.6114713005;-1.8031892579;-1.7619735034;-1.7290248625;-1.7681558666;-0.0060857181;-0.0961116621;-0.1101024721;-0.1181228894;-0.1080678913
