Time (s);Fᵧ (N) --sensor: Force --remote: 1 --Run1;Fᵧ (N) --sensor: Force --remote: 1 --Run2;Fᵧ (N) --sensor: Force --remote: 1 --Run3
13.4400000000;-1.4445598000;-1.4089005956;-1.4980353700
13.4500000000;-1.4267301978;-1.4089005956;-1.4089667291
13.4600000000;-1.4445598000;-1.3910709934;-1.4623497514
13.4700000000;-1.4445598000;-1.4089005956;-1.4267566120
13.4800000000;-1.4445598000;-1.3910709934;-1.4089137929
13.4900000000;-1.4445598000;-1.4089005956;-1.4267170102
13.5000000000;-1.4267301978;-1.4089005956;-1.4445466221
13.5100000000;-1.4445598000;-1.4089005956;-1.4445598000
13.5200000000;-1.4267301978;-1.4089005956;-1.3732940247
13.5300000000;-1.4267301978;-1.4089005956;-1.0703616815
13.5400000000;-1.4267301978;-1.4089005956;-1.1770369331
13.5500000000;-1.4267301978;-1.3910709934;-1.2305651857
13.5600000000;-1.4267301978;-1.3910709934;-1.2662375387
13.5700000000;-1.4445598000;-1.3910709934;-1.2306307937
13.5800000000;-1.4267301978;-1.3910709934;-1.2484210755
13.5900000000;-1.4267301978;-1.3910709934;-1.2840671987
13.6000000000;-1.4267301978;-1.3910709934;-1.2841195233
13.6000146735;-1.4267301978;-1.3910709934;-1.3197525846
13.6100073368;-1.4267301978;-1.4089005956;-1.3553987270
13.6300000000;-1.4267301978;-1.4089005956;-1.3554117890
13.6400000000;-1.4267301978;-1.3910709934;-1.3732283483
13.6500000000;-1.4445598000;-1.3910709934;-1.3732413912
13.6600000000;-1.4445598000;-1.3732413912;-1.3732413912
13.6700000000;-1.4445598000;-1.3732413912;-1.3554248033
13.6800000000;-1.4445598000;-1.3732413912;-1.3375951916
13.6900000000;-1.4445467857;-1.3910709934;-1.3375821868
13.7000000000;-1.4267432026;-1.3910709934;-1.3197655705
13.7100000000;-1.4445468046;-1.3910709934;-1.3375692104
13.7200000000;-1.4267301978;-1.3910709934;-1.3375821868
13.7300000000;-1.4445598000;-1.3910709934;-1.3197655422
13.7400000000;-1.4445598000;-1.3910709934;-1.3019359306
13.7500000000;-1.4445598000;-1.3910709934;-1.3019229824
13.7600000000;-1.4445598000;-1.3732413912;-1.2841063096
13.7700000000;-1.4445598000;-1.3554117890;-1.2306433337
13.7800000000;-1.4445598000;-1.3375821868;-1.1949711906
13.7900000000;-1.4623894021;-1.3375821868;-1.1949453693
13.8000000000;-1.4445598000;-1.3375821868;-1.1771286591
13.8100000000;-1.4445598000;-1.3554117890;-1.1414823280
13.8200000000;-1.4445598000;-1.3554117890;-1.1236398339
13.8300000000;-1.4445598000;-1.3732413912;-1.0879934843
13.8400000000;-1.4445598000;-1.3910709934;-1.0879677561
13.8500000000;-1.4445598000;-1.4089005956;-1.0879677561
13.8600000000;-1.4445598000;-1.4445598000;-1.0701509902
13.8700000000;-1.4445598000;-1.4623894021;-1.0879549291
13.8800000000;-1.4445598000;-1.4623894021;-1.0523341874
13.8900000000;-1.4445598000;-1.4623894021;-1.0344917582
13.9000000000;-1.4445598000;-1.4445598000;-1.0166621468
13.9100000000;-1.4445598000;-1.4445598000;-1.0166493473
13.9200000000;-1.4445598000;-1.4445598000;-1.0166493473
13.9300000000;-1.4445598000;-1.4267301978;-0.9810156868
13.9400000000;-1.4445598000;-1.4267301978;-0.9631733035
13.9500000000;-1.4445598000;-1.4445598000;-0.9631605408
13.9600000000;-1.4445598000;-1.4267301978;-0.8918931102
13.9700000000;-1.4445598000;-1.4267301978;-0.8740252652
13.9800000000;-1.4445598000;-1.4089005956;-0.8561956540
13.9900000000;-1.4445598000;-1.3732413912;-0.8383660427
14.0000000000;-1.4623894021;-1.3554117890;-0.8383533254
14.0100000000;-1.4445598000;-1.3375821868;-0.8739871315
14.0200000000;-1.4445598000;-1.3197525846;-0.8740125298
14.0300000000;-1.4445598000;-1.3019229824;-0.8918294509
14.0400000000;-1.4445598000;-1.3019229824;-0.8918421320
14.0500000000;-1.4356418297;-1.3197525846;-0.8562082538
14.0600000000;-1.4267428698;-1.3375821868;-0.8739998757
14.0700000000;-1.4445598000;-1.3554117890;-0.8561955727
14.0800000000;-1.4445598000;-1.3910709934;-0.8383659616
14.0900000000;-1.4445598000;-1.3910709934;-0.8027193754
14.1000000000;-1.4267301978;-1.3910709934;-0.7670601532
14.1100000000;-1.4445598000;-1.3910709934;-0.7492179238
14.1200000000;-1.4445598000;-1.3910709934;-0.7135713109
14.1300000000;-1.4445598000;-1.3732413912;-0.7135461101
14.1400000000;-1.4445598000;-1.3732413912;-0.7313631296
14.1500000000;-1.4445598000;-1.3732413912;-0.7491927407
14.1600000000;-1.4445598000;-1.3732413912;-0.7670223517
14.1700000000;-1.4445472262;-1.3732413912;-0.7848519628
14.1800000000;-1.4445598000;-1.3732413912;-0.7848645188
14.1900000000;-1.4445598000;-1.3732413912;-0.7848645188
14.2000000000;-1.4356418632;-1.3910709934;-0.8204986640
14.2100000000;-1.4267427362;-1.3910709934;-0.8027066418
14.2200000000;-1.4445598000;-1.4089005956;-0.7670599407
14.2300000000;-1.4445472792;-1.4089005956;-0.7492178177
14.2400000000;-1.4267301978;-1.4089005956;-0.7135710990
14.2500000000;-1.4267301978;-1.4089005956;-0.6957289936
14.2600000000;-1.4267426922;-1.4089005956;-0.6600822575
14.2700000000;-1.4445598000;-1.4089005956;-0.6244230356
14.2800000000;-1.4445598000;-1.4089005956;-0.6065809565
14.2900000000;-1.4445598000;-1.4267301978;-0.5887513456
14.3000000000;-1.4445473404;-1.4267301978;-0.6243732148
14.3100000000;-1.4267426486;-1.4089005956;-0.6422152678
14.3200000000;-1.4445473578;-1.4267301978;-0.7313135882
14.3300000000;-1.4267426312;-1.4089005956;-0.8204616424
14.3400000000;-1.4445473752;-1.4089005956;-0.9274268912
14.3500000000;-1.4267301978;-1.4089005956;-1.0344045562
14.3600000000;-1.4267426053;-1.4089005956;-1.0879305853
14.3700000000;-1.4445598000;-1.4089005956;-1.1236021971
14.3800000000;-1.4267301978;-1.4089005956;-1.1592614187
14.3900000000;-1.4267301978;-1.3910709934;-1.1058344518
14.4000000000;-1.4356480911;-1.3910709934;-1.0701628658
14.4100000000;-1.4267301978;-1.3910709934;-0.9988691347
14.4200000000;-1.4267301978;-1.4089005956;-0.9453679551
14.4300000000;-1.4267301978;-1.3910709934;-0.8918791229
14.4400000000;-1.4267301978;-1.3910709934;-0.8562075712
14.4500000000;-1.4267301978;-1.3910709934;-0.8027310608
14.4600000000;-1.4445598000;-1.3910709934;-0.7670595262
14.4700000000;-1.4445598000;-1.3910709934;-0.6601310812
14.4800000000;-1.4445598000;-1.3910709934;-0.6066053603
14.4900000000;-1.4445598000;-1.3910709934;-0.5531165284
14.5000000000;-1.4445598000;-1.4089005956;-0.5174450277
14.5100000000;-1.4445598000;-1.3910709934;-0.4461511270
14.5200000000;-1.4267301978;-1.4089005956;-0.7311796478
14.5300000000;-1.4445598000;-1.4089005956;-0.3572112241
14.5400000000;-1.4445598000;-1.3910709934;-0.4638582561
14.5500000000;-1.4445598000;-1.3910709934;-0.4639316794
14.5600000000;-1.4445598000;-1.3910709934;-0.5352012064
14.5700000000;-1.4267301978;-1.3910709934;-0.6243370388
14.5800000000;-1.4445598000;-1.4089005956;-0.6600328961
14.5900000000;-1.4445598000;-1.3910709934;-0.6600573035
14.6000000000;-1.4445598000;-1.3910709934;-0.7669617945
14.6100000000;-1.4267301978;-1.3910709934;-0.6779477992
14.6200000000;-1.4445598000;-1.3732413912;-0.8204263602
14.6300000000;-1.4445598000;-1.3910709934;-0.7848888430
14.6400000000;-1.4445598000;-1.3732413912;-0.7848645188
14.6500000000;-1.4445598000;-1.3732413912;-0.7135947252
14.6600000000;-1.4445598000;-1.3732413912;-0.7046404129
14.6700000000;-1.4445598000;-1.3732413912;-0.6957225744
14.6800000000;-1.4445598000;-1.3910709934;-0.5175416934
14.6900000000;-1.4445598000;-1.3910709934;-0.5352379756
14.7000000000;-1.4445598000;-1.3910709934;-0.4996150923
14.7100000000;-1.4445598000;-1.3910709934;-0.5174083899
14.7200000000;-1.4445598000;-1.3910709934;-0.5174204860
14.7300000000;-1.4445598000;-1.3910709934;-0.4817854409
14.7400000000;-1.4445598000;-1.3910709934;-0.4817612816
14.7500000000;-1.4445598000;-1.3732413912;-0.4461262039
14.7600000000;-1.4445598000;-1.3732413912;-0.4282845302
14.7700000000;-1.4445598000;-1.3910709934;-0.4104549198
14.7800000000;-1.4445598000;-1.3910709934;-0.4282604361
14.7900000000;-1.4445598000;-1.3910709934;-0.4282724750
14.8000000000;-1.4445598000;-1.3910709934;-0.4460900545
14.8100000000;-1.4623894021;-1.3910709934;-0.4282844896
14.8200000000;-1.4267301978;-1.3910709934;-0.4460900707
14.8300000000;-1.4445598000;-1.4089005956;-0.4282844734
14.8400000000;-1.4445598000;-1.3910709934;-0.4282724750
14.8500000000;-1.4445598000;-1.4089005956;-0.4282724750
14.8600000000;-1.4445598000;-1.3910709934;-0.4282724750
14.8700000000;-1.4267301978;-1.3910709934;-0.4282724750
14.8800000000;-1.4445598000;-1.4089005956;-0.3748195429
14.8900000000;-1.4445598000;-1.3910709934;-0.3747836684
14.9000000000;-1.4623894021;-1.3910709934;-0.3747836684
14.9100000000;-1.4445598000;-1.3910709934;-0.3747836684
14.9200000000;-1.4445598000;-1.3910709934;-0.5529604287
14.9300000000;-1.4445598000;-1.3910709934;-0.2679967463
14.9400000000;-1.4445598000;-1.4089005956;-0.2856237472
14.9500000000;-1.4445598000;-1.4089005956;-0.3034533574
14.9600000000;-1.4267301978;-1.3910709934;-0.3212829675
14.9700000000;-1.4445598000;-1.3910709934;-0.3925657250
14.9800000000;-1.4445598000;-1.3910709934;-0.3926132706
14.9900000000;-1.4445598000;-1.3910709934;-0.3748311823
15.0000000000;-1.4267301978;-1.3910709934;-0.3925659458
15.0100000000;-1.4445598000;-1.4089005956;-0.4104191474
15.0200000000;-1.4623894021;-1.4089005956;-0.4816901922
15.0300000000;-1.4534716383;-1.4089005956;-0.5530323184
15.0400000000;-1.4445598000;-1.3910709934;-0.5887152323
15.0500000000;-1.4445598000;-1.4089005956;-0.4818322217
15.0600000000;-1.4356420420;-1.3910709934;-0.5173968549
15.0700000000;-1.4445598000;-1.3910709934;-0.5174204860
15.0800000000;-1.4445598000;-1.3910709934;-0.5352382883
15.0900000000;-1.4445598000;-1.4089005956;-0.5352500881
15.1000000000;-1.4445598000;-1.4089005956;-0.5174322702
15.1100000000;-1.4445598000;-1.4089005956;-0.5352383117
15.1200000000;-1.4445598000;-1.4089005956;-0.5352500881
15.1300000000;-1.4445598000;-1.3910709934;-0.5352500881
15.1400000000;-1.4445598000;-1.3910709934;-0.5352500881
15.1500000000;-1.4445598000;-1.3910709934;-0.5174322314
15.1600000000;-1.4445715531;-1.3910709934;-0.5352383504
15.1700000000;-1.4623776567;-1.4089005956;-0.5174322160
15.1800000000;-1.4445598000;-1.4089005956;-0.4817847262
15.1900000000;-1.4445598000;-1.4089005956;-0.4639433940
15.2000000000;-1.4445598000;-1.4089005956;-0.4461137841
15.2100000000;-1.4445598000;-1.4089005956;-0.4461020772
15.2200000000;-1.4445598000;-1.4089005956;-0.4282841665
15.2300000000;-1.4445598000;-1.4089005956;-0.4104545567
15.2400000000;-1.4445598000;-1.4089005956;-0.4104428728
15.2500000000;-1.4445714838;-1.4089005956;-0.4104428728
15.2600000000;-1.4623894021;-1.4089005956;-0.4282608140
15.2700000000;-1.4623894021;-1.4089005956;-0.4460904238
15.2800000000;-1.4623894021;-1.4089005956;-0.4639200337
15.2900000000;-1.4623777488;-1.4089005956;-0.4639316794
15.3000000000;-1.4445714457;-1.3910709934;-0.4995676227
15.3100000000;-1.4623777640;-1.3910709934;-0.5352268422
15.3200000000;-1.4445598000;-1.3910709934;-0.5352500881
15.3300000000;-1.4445598000;-1.4089005956;-0.4817961050
15.3400000000;-1.4445598000;-1.3910709934;-0.4995792835
15.3500000000;-1.4445481921;-1.3910709934;-0.5174088932
15.3600000000;-1.4267417980;-1.3910709934;-0.5352385030
15.3700000000;-1.4445482072;-1.3910709934;-0.4996140391
15.3800000000;-1.4267417829;-1.3910709934;-0.4817728517
15.3900000000;-1.4445598000;-1.3732413912;-0.4639432420
15.4000000000;-1.4445598000;-1.3910709934;-0.5352038675
15.4100000000;-1.4623894021;-1.3910709934;-0.5352500881
15.4200000000;-1.4445598000;-1.3910709934;-0.5352500881
15.4300000000;-1.4445598000;-1.4089005956;-0.5352500881
15.4400000000;-1.4623894021;-1.3910709934;-0.5352500881
15.4500000000;-1.4623894021;-1.3910709934;-0.5352500881
15.4600000000;-1.4623894021;-1.3910709934;-0.5352500881
15.4700000000;-1.4445598000;-1.3910709934;-0.5174319889
15.4800000000;-1.4445598000;-1.3910709934;-0.5174204860
15.4900000000;-1.4267301978;-1.3910709934;-0.5352386000
15.5000000000;-1.4267301978;-1.3910709934;-0.5530682096
15.5100000000;-1.4445598000;-1.3910709934;-0.5530796903
15.5200000000;-1.4445598000;-1.3910709934;-0.5530796903
15.5300000000;-1.4445598000;-1.3732413912;-0.5174434032
15.5400000000;-1.4267301978;-1.3732413912;-0.5352386369
15.5500000000;-1.4267301978;-1.3910709934;-0.5887045630
15.5600000000;-1.4445598000;-1.3732413912;-0.5709207291
15.5700000000;-1.4267301978;-1.3732413912;-0.5887274655
15.5800000000;-1.4623894021;-1.3910709934;-0.6065570750
15.5900000000;-1.4623894021;-1.3910709934;-0.5887503093
15.6000000000;-1.4089005956;-1.3910709934;-0.5887388947
15.6100000000;-1.3732413912;-1.3910709934;-0.6065570969
15.6200000000;-1.3375821868;-1.3910709934;-0.5531138685
15.6300000000;-1.3375821868;-1.3910709934;-0.5530796903
15.6400000000;-1.3732413912;-1.3910709934;-0.5174432423
15.6500000000;-1.3732413912;-1.3910709934;-0.5352387172
15.6600000000;-1.4089005956;-1.4089005956;-0.5174318496
15.6700000000;-1.3910709934;-1.3910709934;-0.5174204860
15.6800000000;-1.4089005956;-1.4089005956;-0.5530569919
15.6900000000;-1.4445598000;-1.3910709934;-0.5352614301
15.7000000000;-1.4267301978;-1.3910709934;-0.5887048904
15.7100000000;-1.4267301978;-1.3910709934;-0.5709206201
15.7200000000;-1.3910709934;-1.3910709934;-0.5887275743
15.7300000000;-1.1592861649;-1.3910709934;-0.5887388947
15.7400000000;-1.0166493473;-1.3910709934;-0.5887388947
15.7500000000;-0.9453309386;-1.3910709934;-0.6065571981
15.7600000000;-0.9809901430;-1.4089005956;-0.5887501864
15.7700000000;-0.8561829276;-1.4089005956;-0.6065572124
15.7800000000;-0.8383533254;-1.3910709934;-0.6243868217
15.7900000000;-0.7313757123;-1.3910709934;-0.6243980991
15.8000000000;-0.6243980991;-1.3910709934;-0.6065797601
15.8100000000;-0.4817612816;-1.3910709934;-0.6065684969
15.8200000000;-0.4461020772;-1.4089005956;-0.6065684969
15.8300000000;-0.3926132706;-1.3910709934;-0.5709317763
15.8400000000;-0.4995908838;-1.3910709934;-0.5530909251
15.8500000000;-0.9988197451;-1.3910709934;-0.5530796903
15.8600000000;-1.2127749715;-1.3910709934;-0.5352613088
15.8700000000;-1.3019229824;-1.3910709934;-0.5174316995
15.8800000000;-1.3910709934;-1.3910709934;-0.5530572773
15.8900000000;-1.3732413912;-1.4089005956;-0.5530796903
15.9000000000;-1.3732413912;-1.3910709934;-0.5530796903
15.9100000000;-1.5158782087;-1.4089005956;-0.5530796903
15.9200000000;-1.4980486065;-1.3910709934;-0.5174428428
15.9300000000;-1.4089005956;-1.4089005956;-0.5352389167
15.9400000000;-1.3554117890;-1.4089005956;-0.4996132126
15.9500000000;-1.2840933802;-1.4089005956;-0.4995908838
15.9600000000;-1.1949453693;-1.4089005956;-0.4817724320
15.9700000000;-1.1236269605;-1.3910709934;-0.4817612816
15.9800000000;-1.0879677561;-1.4089005956;-0.4639428159
15.9900000000;-1.0166493473;-1.4089005956;-0.4461132068
16.0000000000;-1.0166493473;-1.3910709934;-0.4461020772
16.0100000000;-1.0165936994;-1.4089005956;-0.4639205637
16.0200000000;-0.9273678647;-1.4089005956;-0.4639316794
16.0300000000;-0.7133349116;-1.4089005956;-0.4639316794
16.0400000000;-0.3745392752;-1.3910709934;-0.4639316794
16.0500000000;0.0177784320;-1.3910709934;-0.4639316794
16.0600000000;0.5168850555;-1.3910709934;-0.4461131584
16.0700000000;0.9089476894;-1.4089005956;-0.4461020772
16.0800000000;0.8197996785;-1.3910709934;-0.4461020772
16.0900000000;0.7484591280;-1.3910709934;-0.4461020772
16.1000000000;0.6770964565;-1.3910709934;-0.4461020772
16.1100000000;0.5701078240;-1.3910709934;-0.4461020772
16.1200000000;0.4453227640;-1.3910709934;-0.4639206394
16.1300000000;0.3560532721;-1.3910709934;-0.4817502484
16.1400000000;0.0708901464;-1.4089005956;-0.4639427057
16.1500000000;-0.0359219283;-1.4089005956;-0.4995688447
16.1600000000;0.1244341666;-1.3910709934;-0.4817722943
16.1700000000;0.1066706884;-1.3910709934;-0.4817612816
16.1800000000;0.1957305636;-1.4089005956;-0.4639426785
16.1900000000;0.1422087596;-1.3910709934;-0.4817502892
16.2000000000;0.0351541933;-1.3910709934;-0.4639426650
16.2100000000;-0.1965975700;-1.3910709934;-0.4639316794
16.2200000000;-0.3748715531;-1.3910709934;-0.4817503095
16.2300000000;-0.5174095071;-1.3910709934;-0.4995799184
16.2400000000;-0.4992507499;-1.4089005956;-0.4817722402
16.2500000000;0.0532254720;-1.3910709934;-0.4817612816
16.2600000000;0.2136808725;-1.4089005956;-0.4995799386
16.2700000000;0.3563614435;-1.4089005956;-0.4995908838
16.2800000000;0.5703494245;-1.3910709934;-0.4995908838
16.2900000000;0.8377605415;-1.3910709934;-0.5174095610
16.3000000000;1.0515954387;-1.3910709934;-0.4996018021
16.3100000000;1.0693704092;-1.3910709934;-0.4995908838
16.3200000000;0.9980411089;-1.3910709934;-0.5174095810
16.3300000000;0.9088276615;-1.4089005956;-0.5174204860
16.3400000000;0.7125930613;-1.4089005956;-0.5174204860
16.3500000000;0.3382805381;-1.4089005956;-0.5174204860
16.3600000000;0.1421332040;-1.3910709934;-0.5174204860
16.3700000000;-0.0895862282;-1.3910709934;-0.5174204860
16.3800000000;-0.2142737353;-1.3910709934;-0.5352392231
16.3900000000;0.0531267841;-1.3910709934;-0.5352500881
16.4000000000;0.3740596237;-1.3732413912;-0.5352500881
16.4100000000;0.5345260434;-1.3910709934;-0.5352500881
16.4200000000;0.5345260434;-1.3910709934;-0.5352500881
16.4300000000;0.3027412149;-1.4089005956;-0.5174313180
16.4400000000;0.2135932039;-1.4267301978;-0.5174204860
16.4500000000;0.3384004193;-1.4445598000;-0.5352392692
16.4600000000;0.4810372368;-1.4267301978;-0.5174312983
16.4700000000;0.2135932039;-1.4267301978;-0.5352392823
16.4800000000;0.1422747952;-1.4089005956;-0.5352500881
16.4900000000;-0.0716804311;-1.3910709934;-0.5174312787
16.5000000000;0.3384004193;-1.3732413912;-0.5352393019
16.5100000000;0.4097188280;-1.3732413912;-0.5174312656
16.5200000000;0.6949924631;-1.3732413912;-0.5352393150
16.5300000000;0.7128220653;-1.3732413912;-0.5352500881
16.5400000000;1.7291093903;-1.3910709934;-0.5352500881
16.5500000000;2.2818270582;-1.4089005956;-0.5352500881
16.5600000000;2.5671006933;-1.4089005956;-0.5352500881
16.5700000000;2.6027598977;-1.4089005956;-0.5352500881
16.5800000000;2.3353158648;-1.3910709934;-0.5352500881
16.5900000000;2.1213606385;-1.3910709934;-0.5352500881
16.6000000000;1.9252350144;-1.3910709934;-0.5352500881
16.6100000000;1.6399613793;-1.3910709934;-0.5174312009
16.6200000000;1.1229029157;-1.3732413912;-0.5174204860
16.6300000000;0.8375435872;-1.3732413912;-0.5352393861
16.6400000000;0.0531267845;-1.3732413912;-0.5352500881
16.6500000000;-0.2143172487;-1.3910709934;-0.5352500881
16.6600000000;-0.2856356575;-1.3910709934;-0.5352500881
16.6700000000;-0.2856356575;-1.4089005956;-0.5174311624
16.6800000000;-0.1518735925;-1.4089005956;-0.5174204860
16.6900000000;-0.0181062133;-1.4089005956;-0.5352394245
16.7000000000;0.1245518931;-1.4089005956;-0.5352500881
16.7100000000;0.3028585149;-1.4267301978;-0.5352500881
16.7200000000;0.4989201253;-1.4089005956;-0.5174311305
16.7300000000;0.5880255009;-1.4089005956;-0.5174204860
16.7400000000;0.6057912295;-1.4089005956;-0.5174204860
16.7500000000;0.5166326121;-1.4089005956;-0.5352394626
16.7600000000;0.4096337733;-1.3910709934;-0.5174311051
16.7700000000;0.2669438790;-1.4089005956;-0.5174204860
16.7800000000;0.0351697519;-1.4089005956;-0.5174204860
16.7900000000;-0.1787853986;-1.3910709934;-0.5174204860
16.8000000000;-0.3927087295;-1.3910709934;-0.5174204860
16.8100000000;-0.5531220913;-1.3910709934;-0.5352395005
16.8200000000;-0.6244404749;-1.3910709934;-0.5174310673
16.8300000000;-0.6957482708;-1.3910709934;-0.5174204860
16.8400000000;-0.7491947331;-1.3910709934;-0.5174204860
16.8500000000;-0.7313651372;-1.3910709934;-0.5174204860
16.8600000000;-0.7135038348;-1.3910709934;-0.5174204860
16.8700000000;-0.6421537634;-1.3910709934;-0.5174204860
16.8800000000;-0.5173043666;-1.3910709934;-0.5174204860
16.8900000000;-0.3211893613;-1.3910709934;-0.5174204860
16.9000000000;-0.1429039456;-1.3910709934;-0.5174204860
16.9100000000;0.0175729557;-1.3910709934;-0.5174204860
16.9200000000;0.1959110408;-1.3910709934;-0.4996014027
16.9300000000;0.4455464348;-1.3910709934;-0.4995908838
16.9400000000;0.7307884137;-1.3910709934;-0.5174099794
16.9500000000;0.9625731615;-1.3910709934;-0.5174204860
16.9600000000;1.1943684160;-1.3910709934;-0.5174204860
16.9700000000;1.9965534232;-1.3910709934;-0.5174204860
16.9800000000;2.6027598977;-1.3910709934;-0.5174204860
16.9900000000;2.7721909219;-1.3910709934;-0.5174204860
17.0000000000;2.9415957122;-1.3910709934;-0.5174204860
17.0100000000;3.0663190790;-1.3910709934;-0.5174204860
17.0200000000;3.0128407481;-1.4089005956;-0.5174204860
17.0300000000;3.2802847810;-1.3910709934;-0.5352396370
17.0400000000;3.3248718542;-1.3910709934;-0.5174309310
17.0500000000;3.3695164009;-1.3910709934;-0.5174204860
17.0600000000;3.5120800545;-1.3910709934;-0.5174204860
17.0700000000;3.5298052618;-1.3910709934;-0.5352396615
17.0800000000;3.3692867332;-1.3910709934;-0.5352500881
17.0900000000;3.1195785480;-1.3910709934;-0.5352500881
17.1000000000;2.7094144732;-1.3910709934;-0.5174308944
17.1100000000;2.1568427967;-1.3910709934;-0.5174204860
17.1200000000;1.8537917048;-1.3910709934;-0.5174204860
17.1300000000;1.6398261490;-1.3910709934;-0.5174204860
17.1400000000;1.4080310031;-1.3910709934;-0.5174204860
17.1500000000;1.1584478278;-1.3910709934;-0.5174204860
17.1600000000;0.9622184287;-1.3910709934;-0.5174204860
17.1700000000;0.5875685912;-1.3910709934;-0.5174204860
17.1800000000;-0.5709092925;-1.3910709934;-0.5174204860
17.1900000000;-0.8205237232;-1.3910709934;-0.5174204860
17.2000000000;-0.8026889425;-1.3732413912;-0.5174204860
17.2100000000;-0.7850094749;-1.3732413912;-0.5174204860
17.2200000000;-1.0344272096;-1.4089005956;-0.5174204860
17.2300000000;-0.9453309386;-1.3910709934;-0.5174204860
17.2400000000;-0.9452482506;-1.4089005956;-0.5174204860
17.2500000000;-0.8027147811;-1.4089005956;-0.5174204860
17.2600000000;-0.8382913812;-1.4267301978;-0.5174204860
17.2700000000;-0.3034652596;-1.4267301978;-0.5174204860
17.2800000000;-0.4995908838;-1.4267301978;-0.5174204860
17.2900000000;-0.8205237232;-1.4267301978;-0.5174204860
17.3000000000;0.3918892259;-1.4267301978;-0.5174204860
17.3100000000;0.6236740544;-1.4089005956;-0.5174204860
17.3200000000;-0.5174204860;-1.4089005956;-0.5174204860
17.3300000000;-0.2856356575;-1.4089005956;-0.5174204860
17.3400000000;-0.0360212268;-1.3910709934;-0.5174204860
17.3500000000;0.0531267842;-1.3910709934;-0.5174204860
17.3600000000;-0.2499764531;-1.3910709934;-0.5174204860
17.3700000000;-0.2143172487;-1.3910709934;-0.5174204860
17.3800000000;-0.3926132706;-1.3910709934;-0.5174204860
17.3900000000;-0.3926132706;-1.3732413912;-0.5174204860
17.4000000000;-0.3569540662;-1.3910709934;-0.5174204860
17.4100000000;-0.3747836684;-1.3910709934;-0.5174204860
17.4200000000;-0.3926132706;-1.3910709934;-0.5174204860
17.4300000000;-0.3926132706;-1.3910709934;-0.5174204860
17.4400000000;-0.4104428728;-1.3910709934;-0.5174204860
17.4500000000;-0.3747836684;-1.3910709934;-0.5174204860
17.4600000000;-0.3747836684;-1.3910709934;-0.5174204860
17.4700000000;-0.3926132706;-1.3910709934;-0.5174204860
17.4800000000;-0.3926132706;-1.3910709934;-0.5174204860
17.4900000000;-0.3926336240;-1.3910709934;-0.5174204860
17.4900114155;-0.4104326932;-1.4089005956;-0.5174204860
17.5000057078;-0.3746411945;-1.4089005956;-0.5174204860
17.5200000000;-0.1253014595;-1.4089005956;-0.5174204860
17.5300000000;-0.3569743964;-1.4089005956;-0.5174204860
17.5400000000;-0.3926132706;-1.4089005956;-0.5174204860
17.5500000000;-0.3926234241;-1.4089005956;-0.5174204860
17.5600000000;-0.4104428728;-1.3910709934;-0.4996111677
17.5700000000;-0.4104428728;-1.3910709934;-0.5084980863
17.5800000000;-0.4104327366;-1.4089005956;-0.5174154222
17.5900000000;-0.3926234011;-1.4089005956;-0.5174204860
17.6000000000;-0.4104428728;-1.4089005956;-0.5174204860
17.6100000000;-0.4104327538;-1.3910709934;-0.5174204860
17.6200000000;-0.3926233838;-1.4445598000;-0.5174204860
17.6300000000;-0.4104428728;-1.4089005956;-0.5174204860
17.6400000000;-0.4104428728;-1.4445598000;-0.5174204860
17.6500000000;-0.4104327768;-1.4802190043;-0.5174204860
17.6600000000;-0.3926132706;-1.4802190043;-0.5174204860
17.6700000000;-0.3926233552;-1.4445598000;-0.5174204860
17.6800000000;-0.4104428728;-1.4089005956;-0.5174204860
17.6900000000;-0.4104327996;-1.4089005956;-0.5174204860
17.7000000000;-0.3926233381;-1.4089005956;-0.5174204860
17.7100000000;-0.4104328110;-1.4089005956;-0.5174204860
17.7200000000;-0.3926132706;-1.3910709934;-0.4996009286
17.7300000000;-0.3926132706;-1.3732413912;-0.5174104468
17.7400000000;-0.3926132706;-1.3732413912;-0.5174204860
17.7500000000;-0.3926132706;-1.3732413912;-0.5174204860
17.7600000000;-0.3926132706;-1.3732413912;-0.5174204860
17.7700000000;-0.3926132706;-1.3732413912;-0.5174204860
17.7800000000;-0.3926132706;-1.3732413912;-0.5174204860
17.7900000000;-0.3926132706;-1.3732413912;-0.5174204860
17.8000000000;-0.3926132706;-1.3732413912;-0.5174204860
17.8100000000;-0.3926132706;-1.3732413912;-0.5174204860
17.8200000000;-0.3926132706;-1.3732413912;-0.5174204860
17.8300000000;-0.4104428728;-1.3910709934;-0.5174204860
17.8400000000;-0.3926132706;-1.3732413912;-0.5174204860
17.8500000000;-0.4104428728;-1.3732413912;-0.5352401163
17.8600000000;-0.3926132706;-1.2484341758;-0.5174304522
17.8700000000;-0.3926132706;-1.1236269605;-0.5352401275
17.8800000000;-0.4104428728;-1.0344789495;-0.5174304411
17.8900000000;-0.4104428728;-1.0344789495;-0.5174204860
17.9000000000;-0.4104229848;-0.9453309386;-0.5174204860
17.9000111545;-0.3926232146;-1.1057973583;-0.5174204860
17.9100055772;-0.4104428728;-1.0701381539;-0.5174204860
17.9300000000;-0.4104428728;-1.1771157671;-0.5174204860
17.9400000000;-0.4104428728;-1.2484341758;-0.5174204860
